job_title,experience,salary,location,job_description,tech_stack
Devops Engineer,2-6 Yrs ,Not disclosed ,,"Bachelors or higher degree in Computer Science, IT, or related fieldNever settle for go...","['Devops', 'helm', 'Kubernetes', 'Github', 'Scripting Languages', 'Ci/Cd', 'Jenkins', 'ECS']"
Lead DevOps Engineer | Immediate Joiner | 5 Days WFO | Delhi,5-10 Yrs ,Not disclosed ,,Position: SRE/DevOps EngineerWe are looking for a Site Reliability Engineer to join ou...,"['Ci Cd Pipeline', 'Devops', 'docker', 'Continuous Integration', 'Cd', 'Continuous Integration', 'Pipeline', 'Wfo']"
Devops Engineer,2-7 Yrs ,Not disclosed ,,Role Description: We are seeking a skilled DevOps Engineer who is passionate and wants...,"['Devops Tools', 'Aws Devops', 'Devops Ci Cd', 'devops', 'Devops Automation', 'Automation', 'Tools', 'CI/Cd']"
"Sr. Software Engineer (Azure DevOps, Python)",5-7 Yrs ,Not disclosed ,,Bachelor s degree (STEM preferred) and minimum 5 to 7 years of experience in DevOps dom...,"['System architecture', 'Cloud computing', 'Automation', 'MS SQL', 'Linux', 'Configuration management', 'Windows', 'Troubleshooting']"
Devops Engineer,3-8 Yrs ,3-8 Lacs PA ,,"Qualifications: . Bachelors degree in computer science, engineering, or a related field...","['Devops', 'Aws Devops', 'Devops Tools', 'Ansible', 'Cicd Pipeline', 'PHP', 'Pipeline', 'Tools']"
Senior DevOps Engineer,8-13 Yrs ,Not disclosed ,,". Must have a bachelor s degree in computer science, information systems, or other rela...","['Supply chain', 'GCP', 'Configuration management', 'Cloud', 'Javascript', 'HTML', 'Analytics', 'Python']"
Senior DevOps Engineer,4-8 Yrs ,Not disclosed ,,"Linux and networking Advanced (configuring SSL, Overlay2, Storage Driver, N / W Plugin,...","['TCP', 'Networking', 'Linux', 'Configuration management', 'Marketing support', 'Debugging', 'Cloud', 'Risk management']"
DevOps Engineer,6-8 Yrs ,Not disclosed ,,". . . Enterprise-level job experience, focusing on high volume, scalability and reusabi...","['Automation', 'Product engineering', 'Networking', 'GCP', 'Artificial Intelligence', 'Healthcare', 'Load balancing', 'Monitoring']"
DevOps Engineer,5-10 Yrs ,Not disclosed ,,So unfortunately we might have to look for the Bachelors or Masters degree in engineeri...,"['Cloud Computing', 'Access Management', 'Gcp', 'Problem Solving', 'Programming', 'Devops Engineer', 'Microsoft Azure', 'Cloud Platform']"
Senior DevOps Engineer,2-4 Yrs ,Not disclosed ,,Must have cloud experience like AWS / Azure / GCPMust have scripting language Shell / B...,"['GCP', 'devops', 'Consulting', 'Customer experience', 'Ruby', 'Operations', 'Technical support', 'SQL']"
Senior DevOps Engineer,7-12 Yrs ,Not disclosed ,,Must have cloud experience like AWS / Azure / GCP Must have scripting language Shell / ...,"['Architecture', 'GCP', 'devops', 'Consulting', 'Ruby', 'Operations', 'Technical support', 'SQL']"
Senior DevOps Engineer Azure,6-11 Yrs ,Not disclosed ,,"Work-Life Balance: GlobalLogic prioritizes work-life balance, which is why we offer fle...","['Telecom', 'Automation', 'Development Manager', 'Healthcare', 'Data processing', 'Telecommunication', 'Life sciences', 'Financial services']"
DevOps Engineer,5-10 Yrs ,Not disclosed ,,Experience working together with teams from several departments to facilitate the order...,"['Jenkins', 'Diploma', 'Docker', 'B . E', 'Project Management', 'B . Tech', 'Devops Engineer', 'Ci / Cd']"
DevOps Engineer,3-8 Yrs ,Not disclosed ,,". Should be comfortable with deploying multiple tiers of modern applications, front-end...","['Jenkins', 'Configuration Management', 'Docker', 'Terraform', 'Continuous Integration', 'Devops Engineer', 'Ci / Cd', 'Aws']"
DevOps Engineer,3-8 Yrs ,Not disclosed ,,Experience architecting solutions within Amazon Web Services (AWS) based cloud environm...,"['Jenkins', 'Linux Administration', 'Cloud Security', 'Docker', 'Ansible', 'Network Security', 'Devops Engineer', 'Ci / Cd']"
DevOps Engineer,5-10 Yrs ,Not disclosed ,,Educational Requirement . BTech/ MCA OR Bachelor degree in any discipline with DevOps t...,"['Cloud', 'Problem Solving', 'Devops Engineer', 'Client Server', 'Ci / Cd Pipeline', 'Aws', 'client', 'server']"
Devops Engineer,3-7 Yrs ,Not disclosed ,,"Requirements . . . . Bachelors degree in Computer Science, Information Technology, Info...","['Computer science', 'Diagnostics', 'Analytical', 'Debugging', 'Incident management', 'Oracle', 'microsoft', 'Troubleshooting']"
Opening For DevOps Engineer,2-6 Yrs ,Not disclosed ,,"Dear Job Aspirants, Greetings from Nila Apps , Currently We are hiring Devops Engineer ...","['Jenkins', 'Cicd Pipeline', 'Devops Engineer', 'Devops', 'Aws Devops', 'Terraform', 'Continuous Delivery', 'Ansible']"
Devops Engineer,3-6 Yrs ,6-10 Lacs PA ,,Bachelors degree in computer science or a related field Experience with CI / CD tools s...,"['Ci / Cd Tools', 'Aws Devops', 'Docker Container', 'Kubernetes', 'Terraform', 'Python', 'Docker', 'CI/Cd']"
DevOps Engineer - Middle,5-8 Yrs ,Not disclosed ,,Kubernetes - should be able to deploy and manage micro services in different environmen...,"['Azure', 'Git', 'Docker', 'Cloud', 'Problem Solving', 'Devops Engineer', 'Micro Services', 'Ci / Cd']"
DevOps Engineer - Junior,2-4 Yrs ,Not disclosed ,,Kubernetes - should be able to deploy and manage micro services in different environmen...,"['Git', 'Docker', 'Github', 'Cloud', 'Devops Engineer', 'Micro Services', 'Ci / Cd', 'Kubernetes']"
DevOps Engineer/Sr./Lead,7-12 Yrs ,Not disclosed ,,Bachelor s or Master s degree in computer science or related discipline . 4+ years of e...,"['Product management', 'GIT', 'Linux', 'Aerospace', 'Project management', 'Consulting', 'Security services', 'Telecommunication']"
"DevOps CI/CD Engineer (Windows, Linux, MacOs)",5-10 Yrs ,Not disclosed ,,Your qualifications . Engineering Graduate from top class university / college in compu...,"['C++', 'Linux', 'Project management', 'Windows', 'Mac Os', 'microsoft', 'Information technology', 'Monitoring']"
Senior Machine Learning and DevOps Engineer,7-9 Yrs ,Not disclosed ,,We are looking for a senior Machine Learning and DevOps engineer with strong expertise ...,"['DevOps', 'Troubleshooting', 'Machine Learning', 'YAML', 'microservices', 'Jenkins', 'Linux', 'Terraform']"
AWS DevOps and Kafka Developer,2-4 Yrs ,Not disclosed ,,"Applications, Master of Computer Science, Master Of Technology, Master Of Engineering, ...","['AWS DevOps', 'Technology solutions', 'AWS IAAS', 'digital transformation', 'Devops', 'Kafka Developer', 'Kafka', 'Technology']"
DevOps Engineer For a Leading Edtech Company For Bangalore Location,4-6 Yrs ,8-15 Lacs PA ,,Experience with CI / CD tools,"['Ci/Cd', 'Devops', 'Jenkins', 'Aws Devops', 'Aws Cloudformation', 'python', 'Aws Codedeploy', 'Powershell']"
Devops Engineer,4-8 Yrs ,Not disclosed ,,Automation / scripting . Python / shell/powershell / any other . Must . Docker . Linux ...,"['Automation', 'GIT', 'Staffing', 'Linux Administrator', 'Powershell', 'devops', 'MySQL', 'Database']"
"Lead , DevOps Engineer",5-7 Yrs ,Not disclosed ,,Excellent problem-solving and communication skills . Certifications like AWS Certified ...,"['Cloud computing', 'Automation', 'Version control', 'orchestration', 'Coding', 'Configuration management', 'Application security', 'Troubleshooting']"
"Lead, DevOps Engineer",5-7 Yrs ,Not disclosed ,,Excellent problem-solving and communication skills . Certifications like AWS Certified ...,"['Cloud computing', 'Automation', 'Version control', 'Compliance', 'Coding', 'Configuration management', 'Application security', 'Troubleshooting']"
Azure DevOps Engineer,15-16 Yrs ,Not disclosed ,,Should have experience in developing modern CICD solutions for Business Web Application...,"['Computer science', 'Automation', 'Configuration management', 'Employee engagement', 'Agile', 'Application development', 'Windows', 'Open source']"
Devops Engineer - FB,4-8 Yrs ,Not disclosed ,,Collecting and reviewing customers feedback to enhance user experience,"['IT services', 'Retail', 'Usage', 'Head Business Development', 'devops', 'Javascript', 'E-commerce', 'Vendor']"
Azure Devops Engineer,4-5 Yrs ,Not disclosed ,,"Experience with several software tools and platforms, such as SQL, Kubernetes (preferab...","['IT services', 'Linux', 'Disaster recovery', 'PHP', 'CMMI', 'Healthcare', 'Open source', 'SQL']"
DevOps Engineer,2-6 Yrs ,Not disclosed ,,We are seeking a talented and motivated DevOps Engineer to join our innovative ...,"['Customer acquisition', 'Compliance', 'devops', 'Focus', 'Machine learning', 'Infrastructure', 'Manager Technology', 'Customer experience']"
DevOps Engineer,3-6 Yrs ,Not disclosed ,,. Should be able to set . up CI / CD pipelines . from scratch . for Java spring Boot . ...,"['Event management', 'devops', 'MySQL', 'Healthcare', 'Perl', 'microsoft', 'Android', 'Recruitment']"
DevOps Cloud Engineer,3-7 Yrs ,Not disclosed ,,- Manage security and access control for entire organization (IAM / SSO management) . -...,"['Automation', 'Backend', 'Security management', 'Data processing', 'Silicon', 'Apache', 'microsoft', 'Open source']"
Devops Engineer,2-5 Yrs ,Not disclosed ,,Experience in building non trivial automation workflows using tools like JFrog Pipeline...,"['Unix', 'Service level', 'Linux', 'Coding', 'GCP', 'devops', 'Automation tools', 'UPS']"
DevOps Engineer,1-4 Yrs ,Not disclosed ,,"Qualifications: . Extensive Experience: A minimum of 10+ years in DevOps, with a signif...","['Mining', 'Automation', 'Data management', 'Infrastructure management', 'data security', 'Disaster recovery', 'Machine learning', 'Silicon']"
DevOps Engineer,3-3 Yrs ,Not disclosed ,,Experience in Agile / SCRUM enterprise-scale software development including working wit...,"['Computer science', 'Automation', 'GIT', 'Coding', 'devops', 'Perl', 'JIRA', 'Operations']"
Lead DevOps Engineer,3-6 Yrs ,Not disclosed ,,Monitoring and measuring customer experience and KPIs . Handling and monitoring the tea...,"['Root cause analysis', 'continuous integration', 'devops', 'Deployment', 'Customer experience', 'Troubleshooting', 'Risk management', 'Continuous improvement']"
DevOps Engineer,0-1 Yrs ,Not disclosed ,,"Required Toolset knowledge . Operating Systems Linux (Ubuntu, CentOS, RHEL), Windows ....","['Unix', 'Networking', 'Linux', 'VPN', 'Configuration management', 'MySQL', 'Windows', 'Oracle']"
DevOps Engineer,5-7 Yrs ,Not disclosed ,,A minimum of 5+ years of mandatory professional experience in Build Automation along wi...,"['Linux', 'Powershell', 'GCP', 'MySQL', 'Debugging', 'Perl', 'Open source', 'Ruby']"
DevOps Engineer,2-6 Yrs ,Not disclosed ,,A bachelors or masters degree in computer science or software systems with 5+ years of ...,"['Computer science', 'Automation', 'Configuration management', 'Network security', 'Application security', 'Load balancing', 'Cryptography', 'Operations']"
Cloud DevOps Engineer,5-10 Yrs ,Not disclosed ,,"Bachelors degree or Equivalent Experience in Computer Science, Engineering, or related ...","['Unix', 'Computer science', 'Linux', 'Networking', 'devops', 'Configuration management', 'Social media', 'software quality']"
DevOps Engineer,3-6 Yrs ,Not disclosed ,,"Application development experience . Any of the AZ-200, AZ-300, or AZ-400 series certif...","['Coding', 'Healthcare', 'Application development', 'microsoft', 'JIRA', 'Information technology', 'Monitoring', 'SQL']"
DevOps Engineer,1-4 Yrs ,Not disclosed ,,". You will join a team of DevOps engineers responsible for deploying, monitoring, and m...","['Coding', 'Healthcare', 'Application development', 'microsoft', 'JIRA', 'Information technology', 'Monitoring', 'SQL']"
DevOps Engineer - Cloud & Datacenter Operations,8-12 Yrs ,Not disclosed ,,Bachelor s Degree OR High School Diploma / GED and a minimum of four (4) years of exper...,"['Maven', 'Automation', 'github', 'Linux', 'Project management', 'Healthcare', 'SSH', 'Troubleshooting']"
Packaging & DevOps Engineer,5-10 Yrs ,Not disclosed ,,"Prior experience with Helm charts, Kubernetes Operators, Docker or similar technologies...","['Automation', 'Version control', 'GIT', 'Configuration management', 'Packaging', 'Windows', 'Troubleshooting', 'Monitoring']"
DevOps Engineer,2-4 Yrs ,Not disclosed ,,". You will join a team of DevOps engineers responsible for deploying, monitoring, and m...","['Coding', 'Healthcare', 'Application development', 'microsoft', 'JIRA', 'Information technology', 'Monitoring', 'SQL']"
DevOps Engineer,2-5 Yrs ,Not disclosed ,,Kubernetes: Experience in container orchestration and management. Docker: Proficiency i...,"['ERP', 'Drupal', 'Automation', 'Shell scripting', 'Wordpress', 'Javascript', 'PHP', 'Android']"
DevOps Engineer,2-5 Yrs ,Not disclosed ,,"Experience in build and release pipelines and related tooling (eg, Jenkins, GitHub Acti...","['Product management', 'Cloud computing', 'Automation', 'Backend', 'GIT', 'Linux', 'Troubleshooting', 'Open source']"
DevOps Engineer,3-5 Yrs ,2.5-5.5 Lacs PA ,,* Hiring as a contract employee. . * Contract Duration: 6 Months(Can be extended). * Wo...,"['Implementation And Integration Projects', 'Develop software', 'Build tools', 'Build', 'Build Automation', 'Development', 'Software development', 'Devops']"
DevOps Engineer,1-3 Yrs ,Not disclosed ,,Requirements . 1 to 3 years production level experience with distributed applications a...,"['GIT', 'orchestration', 'Linux', 'SAAS', 'Shell scripting', 'Cloud', 'Agile', 'Manager Technology']"
DevOps Engineer,3-4 Yrs ,Not disclosed ,,Must Have . 3-4 years of experience in DevOpsExperience in managing IT Infrastructure a...,"['continuous integration', 'Automation', 'orchestration', 'Linux', 'Configuration management', 'Management', 'Distribution system', 'Monitoring']"
DevOps Engineer,5-10 Yrs ,Not disclosed ,,A bachelors or masters degree in computer science or software systems with 5+ years of ...,"['Automation', 'Wealth management', 'Configuration management', 'Network security', 'Application security', 'Load balancing', 'Operations', 'Ruby']"
Lead DevOps engineer,2-5 Yrs ,Not disclosed ,,"Have a Bachelors Degree in Computer Science or STEM Majors (Science, Technology, Engine...","['Maven', 'github', 'Interpersonal skills', 'build automation', 'Coding', 'devops', 'Shell scripting', 'Automation tools']"
DevOps Engineer,2-5 Yrs ,Not disclosed ,,Opportunity to join the DevOps Centre of Excellence as a DevOps Engineer working acr...,"['Automation', 'devops', 'Cloud', 'Manager Technology', 'Troubleshooting', 'Operations', 'AWS', 'Technology']"
DevOps Engineer,2-5 Yrs ,Not disclosed ,,We are looking for an experienced and enthusiastic engineer to join our distributed...,"['VMware', 'Automation', 'Linux', 'Networking', 'Configuration management', 'Troubleshooting', 'Open source', 'Ruby']"
DevOps Engineer,4-5 Yrs ,Not disclosed ,,"As a successful candidate, you will head up elevating the infrastructure within the ...","['3D', 'GIT', 'devops', 'Animation', 'Troubleshooting', 'Information technology', 'Monitoring', 'Technology']"
"Sr DevOps Engineer (Azure, Mulesoft)",5-7 Yrs ,Not disclosed ,,"As a Senior DevOps Engineer, you will play a crucial role in designing, building, an...","['Maven', 'Automation', 'Linux', 'Project management', 'devops', 'HIPAA', 'Healthcare', 'Issue resolution']"
"Sr DevOps Engineer (Azure, Mulesoft)",5-7 Yrs ,Not disclosed ,,"As a Senior DevOps Engineer, you will play a crucial role in designing, building, and...","['Maven', 'Automation', 'Linux', 'Project management', 'devops', 'HIPAA', 'Healthcare', 'Issue resolution']"
DevOps Engineer,0-3 Yrs ,Not disclosed ,,Experience in Agile / SCRUM enterprise-scale software development including working wit...,"['Automation', 'GIT', 'Coding', 'devops', 'Perl', 'JIRA', 'Operations', 'Monitoring']"
DevOps Engineer,2-5 Yrs ,Not disclosed ,,. What We Are Looking For . 2 to 5 years of total experience as a DevOps EngineerHands ...,"['Automation', 'Linux', 'devops', 'Packaging', 'Application development', 'infrastructure services', 'AWS', 'Monitoring']"
Lead DevOps/ SRE Engineer,7-8 Yrs ,Not disclosed ,,"As a Lead DevOps / Site Reliability Engineer, you will be supporting production and ...","['Marketing programs', 'Automation', 'Linux system administration', 'orchestration', 'Artificial Intelligence', 'devops', 'Perl', 'Digital marketing']"
