profile,tech_stack,tobeclusteredcolumn,cluster
DB,"[Unix, global operations, process, Weblogic, Tuxedo, Database administration, PeopleSoft, Troubleshooting]","DB [Unix, global operations, process, Weblogic, Tuxedo, Database administration, PeopleSoft, Troubleshooting]",0
DB,"[Procurement, Performance tuning, MS SQL, Database administration, product life cycle, Healthcare, PHP, Windows]","DB [Procurement, Performance tuning, MS SQL, Database administration, product life cycle, Healthcare, PHP, Windows]",0
DB,"[CRO, Healthcare, Clinical research, Life sciences, Windows, Information technology, CRM, SQL]","DB [CRO, Healthcare, Clinical research, Life sciences, Windows, Information technology, CRM, SQL]",3
DB,"[IT services, Cism, MS SQL, Database administration, Performance testing, Oracle, SSL, Monitoring]","DB [IT services, Cism, MS SQL, Database administration, Performance testing, Oracle, SSL, Monitoring]",0
DB,"[Automation, RDBMS, Postgresql, MySQL, Active directory, Agile, OLAP, Windows]","DB [Automation, RDBMS, Postgresql, MySQL, Active directory, Agile, OLAP, Windows]",3
DB,"[Computer science, MS SQL, Linux, Database design, database security, MySQL, Schema, Database administration]","DB [Computer science, MS SQL, Linux, Database design, database security, MySQL, Schema, Database administration]",0
DB,"[Performance tuning, Administration, cassandra, Disaster recovery, Database, Management, Oracle, Apache]","DB [Performance tuning, Administration, cassandra, Disaster recovery, Database, Management, Oracle, Apache]",0
DB,"[SQL Development, Database Design, Database Administrator Developer, Database Migration, Database Development, Query Tuning, Database Administration, SQL Server Development]","DB [SQL Development, Database Design, Database Administrator Developer, Database Migration, Database Development, Query Tuning, Database Administration, SQL Server Development]",0
DB,"[MySQL, Database Administrator, Database administration, DBMS, Administration]","DB [MySQL, Database Administrator, Database administration, DBMS, Administration]",0
DB,"[Business process, Performance tuning, Db2, Database design, Schema, Database, Troubleshooting, Information technology]","DB [Business process, Performance tuning, Db2, Database design, Schema, Database, Troubleshooting, Information technology]",0
DB,"[PostgreSQL, Cloud Migration, MS-SQL, AWS, SQL Query writing, Database Migration, Decoding, SQL]","DB [PostgreSQL, Cloud Migration, MS-SQL, AWS, SQL Query writing, Database Migration, Decoding, SQL]",0
DB,"[Hospitality, ERP, Aviation, Analytical, Scheduling, Troubleshooting, SSIS, Analytics]","DB [Hospitality, ERP, Aviation, Analytical, Scheduling, Troubleshooting, SSIS, Analytics]",3
DB,"[SAN, Db2, RDBMS, Oracle, Apache, Teradata, Analytics, SQL]","DB [SAN, Db2, RDBMS, Oracle, Apache, Teradata, Analytics, SQL]",0
DB,"[Linux, Networking, Disaster recovery, Database administration, Windows, Business continuity, Unix shell scripting, Analytics]","DB [Linux, Networking, Disaster recovery, Database administration, Windows, Business continuity, Unix shell scripting, Analytics]",0
DB,"[Linux, Coding, Javascript, Database administration, Perl, Database Administrator, Open source, Ruby]","DB [Linux, Coding, Javascript, Database administration, Perl, Database Administrator, Open source, Ruby]",0
DB,"[Linux, Coding, Javascript, Database administration, Perl, Database Administrator, Open source, Ruby]","DB [Linux, Coding, Javascript, Database administration, Perl, Database Administrator, Open source, Ruby]",0
DB,"[IT services, Linux, Coding, Javascript, Database administration, Perl, Database Administrator, Ruby]","DB [IT services, Linux, Coding, Javascript, Database administration, Perl, Database Administrator, Ruby]",0
DB,"[Networking, Architecture, Infrastructure, Database administration, Manager Technology, MongoDB, Database Administrator, Monitoring]","DB [Networking, Architecture, Infrastructure, Database administration, Manager Technology, MongoDB, Database Administrator, Monitoring]",0
DB,"[Linux, RDBMS, MySQL, Database administration, Windows, Virtualization, Monitoring, SQL]","DB [Linux, RDBMS, MySQL, Database administration, Windows, Virtualization, Monitoring, SQL]",0
DB,"[MYSQL, SQL Support, Production Support, L2 Support, Kibana, RPA, Database Support, Database Support Engineer]","DB [MYSQL, SQL Support, Production Support, L2 Support, Kibana, RPA, Database Support, Database Support Engineer]",0
DB,"[Change management, Agile, Problem management, Incident management, Troubleshooting, Oracle RDBMS, database security, Schema]","DB [Change management, Agile, Problem management, Incident management, Troubleshooting, Oracle RDBMS, database security, Schema]",0
DB,"[Exadata, RAC, Oracle DBA, Golden Gate, 19C, Database Administration, 12C, OEM]","DB [Exadata, RAC, Oracle DBA, Golden Gate, 19C, Database Administration, 12C, OEM]",0
DB,"[RAC, Oracle DBA, Oracle RAC, Golden Gate, DBMS, Oracle database, Administration, Senior]","DB [RAC, Oracle DBA, Oracle RAC, Golden Gate, DBMS, Oracle database, Administration, Senior]",0
DB,"[MySQL, Oracle DBA, MySQL Database Administration, Administration, DBMS, Oracle database, Oracle, PLSQL]","DB [MySQL, Oracle DBA, MySQL Database Administration, Administration, DBMS, Oracle database, Oracle, PLSQL]",0
DB,"[Database design, Customer experience, Troubleshooting, Information technology, Technical documentation, Electricals, Design, Technical]","DB [Database design, Customer experience, Troubleshooting, Information technology, Technical documentation, Electricals, Design, Technical]",3
DB,"[Database design, Customer experience, Troubleshooting, Information technology, Technical documentation, change control, ibm cloud, design management]","DB [Database design, Customer experience, Troubleshooting, Information technology, Technical documentation, change control, ibm cloud, design management]",3
DB,"[Postgresql, MySQL, MongoDB, Troubleshooting, Team building, Oracle DBA, Software solutions, Technical support]","DB [Postgresql, MySQL, MongoDB, Troubleshooting, Team building, Oracle DBA, Software solutions, Technical support]",0
DB,"[Database Administration, Performance tuning, Linux, Oracle SQL, Oracle Database, SQL Database Administrator, Oracle DBA, Windows]","DB [Database Administration, Performance tuning, Linux, Oracle SQL, Oracle Database, SQL Database Administrator, Oracle DBA, Windows]",0
DB,"[Oracle DBA, Oracle database, Performance tuning, Linux, Shell scripting, Schema, Oracle 11G, RMAN]","DB [Oracle DBA, Oracle database, Performance tuning, Linux, Shell scripting, Schema, Oracle 11G, RMAN]",0
DB,"[Oracle Database administration, Data management, Performance engineering, Database administration, Agile, Oracle DBA, Test cases, infrastructure services]","DB [Oracle Database administration, Data management, Performance engineering, Database administration, Agile, Oracle DBA, Test cases, infrastructure services]",0
DB,"[oracle database, Oracle DBA, ITIL, Oracle, Administration, Database administration, DBMS]","DB [oracle database, Oracle DBA, ITIL, Oracle, Administration, Database administration, DBMS]",0
DB,"[Product engineering, RDBMS, Database, Finacle, Management, Technical support, SQL, Core banking]","DB [Product engineering, RDBMS, Database, Finacle, Management, Technical support, SQL, Core banking]",0
DB,"[Project management, Incident management, Scheduling, Project planning, Windows, Troubleshooting, microsoft, IT operations]","DB [Project management, Incident management, Scheduling, Project planning, Windows, Troubleshooting, microsoft, IT operations]",3
DB,"[metadata, Usage, Performance management, Data modeling, Storage management, Database design, Tools, Healthcare]","DB [metadata, Usage, Performance management, Data modeling, Storage management, Database design, Tools, Healthcare]",0
DB,"[Database Administrator, administration, database administration, dbms]","DB [Database Administrator, administration, database administration, dbms]",0
DB,"[Unix, query optimization, MySQL database administration, Linux, Database management, Risk assessment, MySQL, Database]","DB [Unix, query optimization, MySQL database administration, Linux, Database management, Risk assessment, MySQL, Database]",0
DB,"[Postgresql, Database administration, DBMS, Administration]","DB [Postgresql, Database administration, DBMS, Administration]",0
DB,"[SQL queries, Postgresql, Schema, Database, Database administration, Performance optimization, Optimization, Performance]","DB [SQL queries, Postgresql, Schema, Database, Database administration, Performance optimization, Optimization, Performance]",0
DB,"[SQL queries, Postgresql, Schema, Database, Database administration, Performance optimization, DBMS, HL]","DB [SQL queries, Postgresql, Schema, Database, Database administration, Performance optimization, DBMS, HL]",0
DB,"[Production support, Postgresql, Database administration, Management, Database Administrator, Monitoring, DBMS, Production]","DB [Production support, Postgresql, Database administration, Management, Database Administrator, Monitoring, DBMS, Production]",0
DB,"[Production support, Postgresql, Database administration, Database, Management, Monitoring, DBMS, Production]","DB [Production support, Postgresql, Database administration, Database, Management, Monitoring, DBMS, Production]",0
DB,"[Performance tuning, query optimization, Consulting, Database administration, SQL Server reporting services, Management, Database Administrator, SQL Azure]","DB [Performance tuning, query optimization, Consulting, Database administration, SQL Server reporting services, Management, Database Administrator, SQL Azure]",0
DB,"[Automation, HP data protector, database security, MySQL, Disaster recovery, Schema, Database, Application development]","DB [Automation, HP data protector, database security, MySQL, Disaster recovery, Schema, Database, Application development]",0
DB,"[Performance tuning, Database administration, Oracle, Troubleshooting, performance, administration, dbms]","DB [Performance tuning, Database administration, Oracle, Troubleshooting, performance, administration, dbms]",0
DB,"[Usage, Healthcaremetadata, Performance management, Data modeling, Storage management, Database design, Tuning, SQL]","DB [Usage, Healthcaremetadata, Performance management, Data modeling, Storage management, Database design, Tuning, SQL]",0
DB,"[Performance management, Information security, Disaster recovery, Troubleshooting, Continuous improvement, SSIS, Counselling, Monitoring]","DB [Performance management, Information security, Disaster recovery, Troubleshooting, Continuous improvement, SSIS, Counselling, Monitoring]",3
DB,"[Unix, Automation, Networking, NetScreen, Web hosting, Perl, DBMS, cisco]","DB [Unix, Automation, Networking, NetScreen, Web hosting, Perl, DBMS, cisco]",3
DB,"[Backend, Medical billing, Data management, Coding, Database design, Database administration, Database, Healthcare]","DB [Backend, Medical billing, Data management, Coding, Database design, Database administration, Database, Healthcare]",0
DB,"[Computer science, Database administration, Senior Database Administrator, DB Architect, DBMS, Computer, Db, Administration]","DB [Computer science, Database administration, Senior Database Administrator, DB Architect, DBMS, Computer, Db, Administration]",0
DB,"[Log shipping, Performance management, Information security, Disaster recovery, Packaging, SSIS, Troubleshooting, Monitoring]","DB [Log shipping, Performance management, Information security, Disaster recovery, Packaging, SSIS, Troubleshooting, Monitoring]",3
DB,"[Unix, Linux, Db2, XML, MySQL, Shell scripting, HTML, Perl]","DB [Unix, Linux, Db2, XML, MySQL, Shell scripting, HTML, Perl]",3
DB,"[MS SQL, Cloud Services, Postgresql, MySQL, Database administration, AWS, DBMS, Microsoft]","DB [MS SQL, Cloud Services, Postgresql, MySQL, Database administration, AWS, DBMS, Microsoft]",0
DB,"[Automation, Linux, Analytical, Cloud, Database, Database administration, OLAP, Hardware]","DB [Automation, Linux, Analytical, Cloud, Database, Database administration, OLAP, Hardware]",0
DB,"[Aix, Performance tuning, Linux, Database design, MySQL, Oracle, Troubleshooting, Monitoring]","DB [Aix, Performance tuning, Linux, Database design, MySQL, Oracle, Troubleshooting, Monitoring]",0
DB,"[', Usage, Healthcaremetadata, Performance management, Data modeling, Storage management, Database design, Tuning]","DB [', Usage, Healthcaremetadata, Performance management, Data modeling, Storage management, Database design, Tuning]",0
DB,"[Linux, Staffing, Postgresql, Database administration, Perl, Database Administrator, Virtualization, AWS]","DB [Linux, Staffing, Postgresql, Database administration, Perl, Database Administrator, Virtualization, AWS]",0
DB,"[Computer science, Data migration, Front end, Linux, Staffing, Postgresql, Schema, Perl]","DB [Computer science, Data migration, Front end, Linux, Staffing, Postgresql, Schema, Perl]",3
DB,"[Training, MS SQL, Payroll, PDF, Accounting, Database administration, Taxation, Management]","DB [Training, MS SQL, Payroll, PDF, Accounting, Database administration, Taxation, Management]",0
DB,"[Performance tuning, Cloud computing, MS SQL, Application support, Network administration, Database design, SSRS, Disaster recovery]","DB [Performance tuning, Cloud computing, MS SQL, Application support, Network administration, Database design, SSRS, Disaster recovery]",0
DB,"[Performance tuning, Disaster recovery, Active directory, Database, Data structures, Windows, Operations, AWS]","DB [Performance tuning, Disaster recovery, Active directory, Database, Data structures, Windows, Operations, AWS]",0
